,team1_score,WLoc,num_ot,team1_seed,strongseed,team2_region,team1_region,season,host,host_lat,host_long,team2_lat,team2_long,team1_lat,team1_long,team2_coach_id,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_career_school_losses,team2_pt_career_overall_wins,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,team1_coach_id,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_career_school_losses,team1_pt_career_overall_wins,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team2_ap_preseason,team2_coaches_before_final,team2_coaches_preseason,team1_ap_final,team1_ap_preseason,team1_coaches_before_final,team1_coaches_preseason,team2_fg2pct,team2_blockpct,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team1_blockpct,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,sead_diff,score_diff,exp_win1,dist2,diff_dist
579,61,N,0,16,1,X,X,2008,little_rock,34.7361,-92.3311,38.957351,-95.24587,45.511229,-122.683553,bill-self-1,4.0,9.0,2.0,5.0,0.0,32,343.0,137,31.0,3,31.0,3,ken-bone-1,0.0,0.0,0.0,0.0,0.0,38,54.0,38,23.0,9,23.0,9,4.0,4.0,4.0,,,,,55.3672,16.7407,38.2998,61.1014,52.7076,0.1299,9.2527,33.3333,61.1392,55.2042,0.101,68.8982,117.8681,120.8601,89.5929,89.7916,66.9677,68.2201,109.3196,106.8994,101.0322,102.2469,15,-24,0.6252105051076442,536.3607386051042,2287.406267794978
580,72,N,0,16,16,Y,Y,2013,dayton,39.7594,-84.1917,36.076737,-79.770152,37.350345,-79.179688,cy-alexander-1,0.0,5.0,0.0,0.0,0.0,16,363.0,322,20.0,16,20.0,16,dale-layer-1,1.0,2.0,0.0,0.0,0.0,67,165.0,173,14.0,20,14.0,20,,,,,,,,45.4313,13.2091,38.1027,52.2207,57.1046,0.1016,7.5235,33.1237,51.6689,51.1656,0.0763,66.8342,92.0001,91.1188,91.2882,95.2278,66.046,65.9121,100.6933,100.9509,105.9028,108.9177,0,-1,0.2945223191305835,564.0445518650931,-52.44459215720383
581,56,N,0,14,3,Y,Y,2007,spokane,47.6589,-117.425,44.044515,-123.07398,39.509642,-84.731821,ernie-kent-1,3.0,4.0,1.0,1.0,0.0,119,280.0,199,26.0,7,26.0,7,charlie-coles-1,2.0,3.0,1.0,1.0,0.0,140,284.0,225,18.0,14,18.0,14,,12.0,,,,,,49.6759,5.4054,34.0241,53.271,50.1099,0.102,11.9258,31.269,58.4722,47.1642,0.0952,66.9999,112.6453,115.7993,97.8219,97.5042,59.2993,59.205,99.9466,103.254,96.3595,96.5727,11,-2,0.683370015714285,593.9822537417821,2167.5676709946197
582,45,N,0,16,1,X,X,2004,seattle,47.6097,-122.3331,37.431746,-122.182212,29.582418,-98.621386,mike-montgomery-1,11.0,11.0,3.0,3.0,1.0,167,545.0,244,29.0,1,29.0,1,tim-carter-1,1.0,1.0,0.0,0.0,0.0,121,134.0,121,19.0,13,19.0,13,19.0,1.0,17.0,,,,,52.0275,12.0586,33.467,60.424,46.9449,0.0944,7.1115,34.8025,51.0791,51.752,0.0959,65.9873,110.4171,109.6559,90.5053,89.7042,70.739,70.6564,99.6418,98.2379,100.7546,104.1269,15,-26,0.33860657176373343,1132.1590761089656,1721.4856241528842
583,47,N,0,12,5,Z,Z,2005,nashville,36.1667,-86.7833,40.039388,-75.345457,35.083868,-106.620155,jay-wright-1,0.0,2.0,0.0,0.0,0.0,53,196.0,138,22.0,7,22.0,7,ritchie-mckay-1,0.0,0.0,0.0,0.0,0.0,38,133.0,127,26.0,6,26.0,6,,22.0,,,,,,47.4856,15.7988,33.4703,48.0649,60.4167,0.1259,9.7884,36.9299,57.7859,57.2944,0.1132,67.8853,111.8155,114.4969,94.5086,92.8162,66.519,66.2756,113.8949,112.0649,97.836,97.2622,7,-8,0.8360571454652814,1088.7784231152498,705.6377106975276
584,71,N,0,5,5,X,X,2004,phoenix,33.45,-112.0667,33.2144,-87.545766,43.037587,-76.135062,mark-gottfried-1,2.0,4.0,0.0,0.0,0.0,74,184.0,98,17.0,12,17.0,12,jim-boeheim-1,22.0,22.0,11.0,11.0,3.0,233,674.0,233,21.0,7,21.0,7,,,,20.0,7.0,24.0,7.0,48.7024,9.1623,36.8247,47.2681,49.4695,0.0944,16.8216,33.7255,55.1766,60.7293,0.1134,66.2969,107.3241,111.5406,100.6911,96.4073,67.4348,67.3171,107.3484,109.5354,98.6128,94.2421,-3,-9,0.84933296867207,2273.6208781702594,1012.3937923238082
585,71,N,0,3,1,X,X,2010,houston,29.7604,-95.3698,36.00159,-78.94226,31.545956,-97.119359,mike-krzyzewski-1,25.0,25.0,18.0,18.0,10.0,220,862.0,279,29.0,5,29.0,5,scott-drew-1,1.0,1.0,0.0,0.0,0.0,102,126.0,113,25.0,7,25.0,7,9.0,3.0,8.0,21.0,,21.0,,46.9811,9.842,25.3515,52.7672,48.6976,0.0996,17.1091,34.3977,50.7886,57.9474,0.0962,66.6843,114.7741,116.9563,91.28,89.2061,67.519,65.8184,112.7598,117.53,98.0898,95.608,2,-7,0.9148251614167487,1681.252074310058,-1421.5098354436213
586,61,N,0,4,1,Y,Y,2022,chicago,41.8369,-87.6847,38.957351,-95.24587,41.844064,-71.43792,bill-self-1,17.0,22.0,10.0,13.0,3.0,124,757.0,229,28.0,6,28.0,6,ed-cooley-1,5.0,5.0,0.0,0.0,0.0,140,311.0,209,25.0,5,25.0,5,3.0,3.0,3.0,13.0,,13.0,,54.5115585384042,10.4988830975428,34.1989220970113,53.9014373716632,47.4794841735053,0.0912186370554791,9.85178727114211,36.0646599777035,54.0245566166439,46.2686567164179,0.0747603398872406,69.1275,111.605,119.388,97.191,93.9009,66.0606,65.2257,106.471,111.928,99.604,98.0488,3,-5,0.8209049524462999,715.7552301002705,628.5480482624181
587,61,N,0,12,2,Y,Y,2021,indianapolis,39.761,-86.165,29.719988,-95.344851,44.564524,-123.27415,kelvin-sampson-1,2.0,16.0,1.0,4.0,0.0,63,587.0,290,23.0,3,23.0,3,wayne-tinkle-1,1.0,4.0,0.0,0.0,0.0,108,268.0,199,17.0,12,17.0,12,,,,,,,,49.9452354874042,14.5083932853717,37.5748502994012,51.3708513708514,51.593625498008,0.118926166671525,9.48827292110874,37.6744186046512,59.4311377245509,52.2388059701493,0.087875949350028,64.9301,115.808,119.618,88.5559,89.3694,65.632,65.4026,104.37,110.023,104.538,98.421,10,-6,0.7827058939291697,1395.168564472033,1683.4062652514879
588,59,N,0,14,3,X,X,2010,new_orleans,29.9667,-90.05,31.545956,-97.119359,30.7247,-95.5519,scott-drew-1,1.0,1.0,0.0,0.0,0.0,102,126.0,113,25.0,7,25.0,7,bob-marlin-1,1.0,1.0,0.0,0.0,0.0,130,225.0,130,25.0,7,25.0,7,,21.0,,,,,,52.9985,17.1091,34.3977,50.7886,57.9474,0.0962,5.915,33.3333,72.1728,67.7241,0.1055,65.8184,112.7598,117.53,98.0898,95.608,70.4647,70.0544,111.9319,109.6887,101.4322,103.0312,11,-9,0.6726217126369762,698.0347294530616,-163.27563064187734
589,58,N,0,11,6,X,X,2007,lexington,38.0297,-84.4947,38.215752,-85.758843,37.431746,-122.182212,rick-pitino-1,3.0,11.0,1.0,7.0,1.0,57,495.0,185,23.0,9,23.0,9,trent-johnson-1,1.0,2.0,0.0,1.0,0.0,39,131.0,113,18.0,12,18.0,12,,16.0,,,,,,49.9133,11.841,32.4577,58.6797,56.4586,0.1119,14.511,28.4424,59.126,47.2752,0.0688,64.9272,107.075,111.0924,95.0868,92.7246,66.1227,66.7534,103.421,107.2025,99.1863,96.1779,5,-20,0.7769499292958163,112.535011110672,3180.555727045407
590,63,N,0,5,5,X,X,2022,buffalo,42.9047,-78.8494,32.282875,-106.747841,41.808215,-72.249537,chris-jans-1,2.0,2.0,0.0,0.0,0.0,31,142.0,43,26.0,6,26.0,6,dan-hurley-1,1.0,3.0,0.0,0.0,0.0,46,224.0,151,23.0,9,23.0,9,,,,21.0,24.0,21.0,23.0,54.0569020021075,12.9230769230769,42.613301942319,53.7619699042408,48.1927710843374,0.0687745736355706,16.733708769107,32.555615843733,52.2144522144522,44.2489851150203,0.0872400070796864,66.2051,104.869,107.783,96.0926,97.6682,67.0231,64.9151,109.555,113.925,95.4483,94.5965,-7,-7,0.8945494806640233,2710.7648960905494,-2154.907742854951
591,66,N,0,16,1,Y,Y,2012,greensboro,36.08,-79.8194,38.028081,-84.510698,36.985718,-86.455898,john-calipari-1,2.0,13.0,2.0,9.0,1.0,14,541.0,154,32.0,2,32.0,2,ray-harper-1,0.0,0.0,0.0,0.0,0.0,7,11.0,7,511.0,117,11.0,7,2.0,1.0,2.0,,,,,52.6921,20.2367,28.9617,48.4489,47.2441,0.0909,10.1389,25.7732,50.065,49.1061,0.0807,65.6735,116.4605,118.6576,89.6755,89.2855,68.2221,68.7064,94.9136,97.1503,99.1626,99.7484,15,-15,0.42470084583058043,469.35623524020764,132.14274513075156
592,62,N,0,15,2,X,X,2002,sacramento,38.5556,-121.4689,44.044515,-123.07398,46.861074,-113.98294,ernie-kent-1,1.0,2.0,0.0,0.0,0.0,57,181.0,137,23.0,8,23.0,8,don-holst-1,0.0,0.0,0.0,0.0,0.0,55,57.0,55,16.0,14,16.0,14,,11.0,,,,,,52.352,7.0243,26.0274,57.085,45.2563,0.099,9.935,34.8063,59.4326,60.4683,0.0755,72.3868,116.3415,116.6486,96.8665,95.8647,70.0308,70.0751,101.9545,100.4848,105.0276,104.8021,13,-19,0.3813612568408427,625.0533002644239,481.8442246808114
593,44,N,0,16,1,X,X,2010,jacksonville,30.3369,-81.6614,36.00159,-78.94226,34.242192,-92.021263,mike-krzyzewski-1,25.0,25.0,18.0,18.0,10.0,220,862.0,279,29.0,5,29.0,5,george-ivory-1,0.0,0.0,0.0,0.0,0.0,33,30.0,33,17.0,15,17.0,15,9.0,3.0,8.0,,,,,46.9811,9.842,25.3515,52.7672,48.6976,0.0996,10.151,30.6977,58.069,56.1605,0.0986,66.6843,114.7741,116.9563,91.28,89.2061,67.8632,66.6265,93.219,90.1584,94.0452,96.6486,15,-29,0.31015251749410777,678.9514943556047,386.9148365950949
594,70,N,0,1,1,Y,Y,2011,washington,38.8951,-77.0367,39.840662,-86.171791,40.444502,-79.954692,brad-stevens-1,3.0,3.0,1.0,1.0,1.0,24,112.0,24,23.0,9,23.0,9,jamie-dixon-1,7.0,7.0,3.0,3.0,0.0,59,215.0,59,27.0,5,27.0,5,17.0,,18.0,3.0,5.0,4.0,4.0,47.9463,4.5382,35.4573,49.0991,48.4848,0.0895,8.9516,32.973,67.1558,53.6054,0.0738,64.4187,109.5098,110.4816,98.0368,97.4949,63.7018,63.2818,115.897,116.9582,95.435,92.3027,-7,-1,0.9383440504819789,792.1825640620734,-488.70336340860297
595,55,N,0,8,8,X,X,2006,auburn_hills,42.6875,-83.2342,40.954489,-76.886275,36.06153,-94.178214,pat-flannery-1,1.0,1.0,0.0,0.0,0.0,150,198.0,150,26.0,4,26.0,4,stan-heath-1,0.0,1.0,0.0,1.0,0.0,56,91.0,62,22.0,9,22.0,9,,,,,,,,50.2953,5.2973,38.0857,63.0901,55.5938,0.1359,15.6958,31.5615,58.8585,50.5319,0.1213,63.7286,104.6627,104.5399,87.608,92.4489,68.5455,67.8308,107.9267,110.7842,94.252,93.9811,-1,-4,0.8689424509765133,560.212295438386,633.3436935411441
596,62,N,0,4,4,X,X,2008,denver,39.7392,-104.9903,42.718586,-73.75153,36.14443,-86.804875,fran-mccaffery-1,0.0,2.0,0.0,0.0,0.0,35,196.0,161,22.0,10,22.0,10,kevin-stallings-1,2.0,4.0,2.0,2.0,0.0,115,293.0,178,26.0,7,26.0,7,,,,16.0,,16.0,,48.1145,8.9541,34.273,52.694,52.6835,0.1328,8.5199,33.5731,65.3017,49.1247,0.0833,68.6598,108.8561,106.1652,100.2982,99.3433,71.372,69.7072,110.1822,110.4747,101.6717,98.9526,-9,-21,0.7801729046219872,2619.0464323539964,-977.6647746492913
597,63,N,0,4,1,W,W,2012,boston,42.3601,-71.0589,43.037587,-76.135062,43.073858,-89.405356,jim-boeheim-1,28.0,28.0,14.0,14.0,3.0,303,887.0,303,31.0,2,31.0,2,bo-ryan-1,10.0,10.0,4.0,4.0,0.0,100,296.0,127,24.0,9,24.0,9,5.0,2.0,5.0,14.0,15.0,13.0,14.0,51.9489,19.3622,36.1919,56.0636,62.5157,0.1393,9.1304,24.1341,53.7014,40.3955,0.0851,65.8899,112.8067,113.5377,91.852,90.5279,58.9657,58.9637,107.6313,109.6301,88.8797,89.7243,3,-1,0.9092291430237056,421.6727670763016,1076.745438255207
598,81,N,0,14,3,Z,Z,2002,albuquerque,35.1107,-106.61,32.232071,-110.950769,34.415462,-119.848071,lute-olson-1,17.0,22.0,8.0,10.0,4.0,144,656.0,239,22.0,9,22.0,9,bob-williams-1,0.0,0.0,0.0,0.0,0.0,52,62.0,52,20.0,10,20.0,10,,8.0,,,,,,50.0,7.2512,31.9731,56.4706,54.8255,0.0835,8.7185,39.4402,65.7778,58.5246,0.0868,72.8207,111.0077,117.3877,104.0411,96.9262,63.2345,64.7948,105.2163,105.4534,96.0965,97.6704,11,-5,0.7071768534285899,513.6904722099125,697.5422888487524
599,57,N,0,11,2,X,X,2012,atlanta,33.755,-84.39,38.957351,-95.24587,35.785111,-78.674517,bill-self-1,8.0,13.0,5.0,8.0,1.0,52,471.0,157,27.0,6,27.0,6,mark-gottfried-1,0.0,7.0,0.0,1.0,0.0,12,300.0,167,22.0,12,22.0,12,13.0,6.0,13.0,,,,,52.4902,14.9798,31.8934,57.3803,52.7845,0.108,10.4895,33.1776,59.0583,47.8065,0.0989,67.719,110.6377,113.6034,91.0616,89.514,67.9994,68.1078,107.7067,109.6757,99.6281,98.0196,9,-3,0.7845099071035987,1130.4015966598795,-561.5777314826324
600,68,N,0,4,4,Y,Y,2018,boise,43.6167,-116.2,43.000416,-78.78919,32.232071,-110.950769,nate-oats-1,1.0,1.0,0.0,0.0,0.0,38,63.0,38,26.0,8,26.0,8,sean-miller-1,6.0,10.0,5.0,7.0,0.0,73,367.0,120,27.0,7,27.0,7,,,,17.0,5.0,12.0,3.0,54.12772586,10.89108911,34.05323958,54.59032577,44.24882629,0.083220005,12.05287714,35.21410579,52.95918367,50.23364486,0.071285834,72.8,114.3,113.5,103.8,102.4,68.8,67.3,119.0,115.9,99.6,101.9,-9,-21,0.8146423252040407,3002.8882983045914,-1656.174701726369
601,67,N,0,15,2,W,W,2015,charlotte,35.2269,-80.8433,38.036545,-78.502597,36.133866,-86.794715,tony-bennett-1,2.0,4.0,1.0,2.0,0.0,63,204.0,96,29.0,3,29.0,3,rick-byrd-1,6.0,6.0,0.0,0.0,0.0,185,321.0,185,22.0,10,22.0,10,9.0,8.0,8.0,,,,,50.1255,13.471,36.4772,54.2707,49.9136,0.0949,5.427,36.8539,58.9487,51.4357,0.0943,58.158,110.6799,112.225,85.6162,85.3714,67.3839,67.0924,109.2707,107.8516,104.0763,106.4962,13,-12,0.5362958932112415,375.89065107382373,171.1070734457661
602,51,N,0,7,7,X,X,2016,st_louis,38.6272,-90.1978,43.037587,-76.135062,39.73686,-84.173662,mike-hopkins-1,0.0,0.0,0.0,0.0,0.0,4,0.0,4,190.0,94,0.0,4,archie-miller-1,2.0,2.0,1.0,1.0,0.0,54,115.0,54,25.0,7,25.0,7,,,,,,,,47.6471,11.8613,40.2725,58.7467,65.7444,0.1227,12.2625,36.6867,57.4572,55.0,0.0849,65.9119,106.806,110.402,99.7255,94.5622,68.781,69.0326,105.445,106.069,94.5946,92.7406,-3,-19,0.8240831488094098,1279.1000829779089,-745.3575624594617
603,53,N,0,8,8,X,X,2022,Portland,45.52,-122.6819,35.115864,-89.993508,43.604403,-116.205789,anfernee-hardaway-1,0.0,0.0,0.0,0.0,0.0,41,84.0,41,21.0,9,21.0,9,leon-rice-1,2.0,2.0,0.0,0.0,0.0,144,244.0,144,27.0,7,27.0,7,12.0,,16.0,23.0,,23.0,,52.0640269587195,17.0128585558853,42.8813559322034,59.409594095941,56.2231759656652,0.123205672110188,9.76863753213368,33.1997710360618,46.75,43.3155080213904,0.0896192912453732,70.4654,106.351,110.865,95.667,94.0379,64.8935,64.6348,103.595,108.462,92.8731,92.052,-1,-11,0.8683595865476464,2978.1331599732202,-2422.640054298926
604,63,N,0,3,3,Z,Z,2005,oklahoma_city,35.4822,-97.535,40.954489,-76.886275,38.957351,-95.24587,pat-flannery-1,0.0,0.0,0.0,0.0,0.0,145,171.0,145,22.0,9,22.0,9,bill-self-1,1.0,6.0,1.0,4.0,0.0,15,254.0,120,23.0,6,23.0,6,,,,9.0,1.0,10.0,1.0,48.8934,9.0047,36.0993,59.0909,54.321,0.1248,10.3139,34.7953,61.6729,49.1704,0.0959,64.3127,99.9554,99.3882,91.5929,93.3823,67.5523,67.2509,110.0578,114.3502,95.7563,93.6489,-11,-1,0.9086033110055806,1898.9276382220266,-1462.4779918206505
605,61,N,0,9,1,Z,Z,2012,columbus,39.9833,-82.9833,42.72476,-84.473639,38.636516,-90.23343,tom-izzo-1,14.0,14.0,9.0,9.0,6.0,168,410.0,168,27.0,7,27.0,7,rick-majerus-1,0.0,12.0,0.0,4.0,0.0,68,516.0,215,25.0,7,25.0,7,,4.0,,,,,,52.1262,12.4013,36.0929,59.0625,52.4634,0.1095,7.9602,25.6015,56.89,43.5435,0.1084,65.5715,109.7376,112.9404,90.2551,86.7237,63.2722,62.8375,109.1946,109.1873,89.926,90.9367,8,-4,0.8912295768822025,329.32842853111936,312.1577458627751
606,64,N,0,12,4,Z,Z,2016,providence,41.8236,-71.4222,36.00159,-78.94226,41.310189,-72.92886,mike-krzyzewski-1,31.0,31.0,22.0,22.0,12.0,261,1041.0,320,23.0,10,23.0,10,james-jones-3,0.0,0.0,0.0,0.0,0.0,238,253.0,238,22.0,6,22.0,6,5.0,,4.0,,,,,50.7197,9.4976,28.9834,49.1713,52.4698,0.0928,12.5903,34.4384,57.5672,49.5854,0.0831,68.4074,118.081,120.899,105.037,98.8273,66.9779,67.0498,110.744,108.616,94.2337,94.7812,8,-7,0.8273337960765199,917.4143448779249,-779.6403802456022
607,60,N,0,7,2,Y,Y,2005,indianapolis,39.761,-86.165,38.028081,-84.510698,39.131159,-84.51428,tubby-smith-1,7.0,11.0,5.0,8.0,1.0,57,340.0,119,25.0,5,25.0,5,bob-huggins-1,13.0,14.0,4.0,4.0,1.0,127,494.0,173,24.0,7,24.0,7,9.0,5.0,9.0,21.0,,23.0,,52.3372,12.5964,36.8165,56.4928,51.0013,0.1349,16.779,33.4165,59.118,48.1976,0.0783,68.175,108.3268,110.0217,91.0862,89.6089,69.005,69.3382,109.8523,109.8964,92.8323,93.4003,5,-9,0.8665046449237959,240.12174251619345,-81.9747748024501
608,91,N,0,10,7,Y,Y,2017,indianapolis,39.761,-86.165,42.276138,-83.743132,36.123085,-97.069743,john-beilein-1,6.0,10.0,2.0,4.0,1.0,134,506.0,309,24.0,11,24.0,11,brad-underwood-1,0.0,3.0,0.0,0.0,0.0,12,109.0,26,20.0,12,20.0,12,,23.0,,,,,,56.37254902,7.318952234,28.79868349,52.18365062,45.45454545,0.091189395,8.129370629,34.32835821,50.9518477,51.16851169,0.106666667,62.6075,116.14,121.306,102.043,99.543,72.5806,70.1295,116.954,124.85,107.54,102.721,3,-1,0.9040978399312655,345.76106919643803,691.9421060563068
609,71,N,0,13,13,Z,Z,2013,dayton,39.7594,-84.1917,40.038503,-75.152996,43.604403,-116.205789,john-giannini-1,0.0,0.0,0.0,0.0,0.0,137,265.0,248,21.0,9,21.0,9,leon-rice-1,1.0,1.0,0.0,0.0,0.0,40,55.0,40,20.0,10,20.0,10,,,,,,,,49.2718,8.2524,24.5816,55.2239,50.0,0.1155,5.1742,37.3263,50.0671,56.4065,0.0979,66.4892,107.3454,107.9554,97.8571,96.5155,66.2935,66.3631,107.0662,111.3948,100.0296,97.3042,0,-9,0.8256696485383117,771.5922574706781,1905.0280616476
610,67,N,0,16,1,W,W,2016,raleigh,35.7806,-78.6389,35.912165,-79.050969,26.464262,-81.773578,roy-williams-1,11.0,25.0,7.0,16.0,3.0,107,778.0,208,28.0,6,28.0,6,joe-dooley-1,0.0,0.0,0.0,0.0,0.0,37,121.0,89,20.0,13,20.0,13,1.0,,1.0,,,,,53.8653,11.305,35.5816,58.4527,45.7041,0.0973,10.6074,36.682,45.7213,47.226,0.0862,71.177,116.284,120.203,98.6807,92.1899,69.0003,68.2455,106.57,101.973,102.335,103.392,15,-16,0.46035230114020675,39.93100849255507,1038.2614534262882
611,90,N,1,11,1,X,W,2021,indianapolis,39.761,-86.165,47.668144,-117.403062,34.068892,-118.443901,mark-few-1,20.0,20.0,9.0,9.0,1.0,124,625.0,124,26.0,0,26.0,0,mick-cronin-1,0.0,11.0,0.0,1.0,0.0,21,401.0,192,17.0,9,17.0,9,,,,,,,,63.9194139194139,7.10854947166186,34.4870988042794,53.6036036036036,44.812030075188,0.110359626769873,7.75280898876404,38.9993145990404,51.6034985422741,49.375,0.0755110942673064,74.7756,122.395,126.808,91.6576,88.7549,65.2619,64.6983,108.256,114.1,102.131,96.7537,10,-3,0.8694865810613926,2639.6745466579405,283.16689906861984
612,66,N,0,6,6,Z,Z,2002,albuquerque,35.1107,-106.61,41.311943,-105.57204,47.668144,-117.403062,steve-mcclain-1,0.0,0.0,0.0,0.0,0.0,40,78.0,40,21.0,8,21.0,8,mark-few-1,2.0,2.0,2.0,2.0,0.0,19,81.0,19,29.0,3,29.0,3,,,,6.0,,6.0,,50.6349,10.4355,29.4493,51.8856,53.8787,0.096,8.7981,34.4152,57.8161,50.0,0.0804,70.4124,105.3654,106.037,97.0568,96.6601,70.978,70.1758,112.7484,115.1777,93.6616,96.3415,-5,-7,0.8863144300259789,695.6862782747717,962.6993397400597
613,63,N,0,5,5,Y,Y,2022,buffalo,42.9047,-78.8494,37.577625,-77.538702,41.660695,-91.535698,chris-mooney-1,2.0,2.0,1.0,1.0,0.0,243,328.0,255,22.0,12,22.0,12,fran-mccaffery-1,5.0,10.0,0.0,0.0,0.0,161,492.0,338,25.0,9,25.0,9,,,,16.0,,19.0,,52.2666666666667,6.25488663017983,35.2732793522267,58.2468281430219,48.2954545454545,0.116680441441003,11.5118956254797,36.5628042843233,53.6728697355534,54.5555555555556,0.102021244057833,66.8701,105.773,109.513,100.415,99.9693,70.4292,69.653,118.372,121.846,101.111,98.7669,-7,-4,0.9179600370104138,602.8660469973516,449.21025859914164
614,65,N,0,10,7,W,W,2011,charlotte,35.2269,-80.8433,39.217329,-76.06878,33.943487,-83.373847,lorenzo-romar-1,5.0,6.0,3.0,3.0,0.0,101,287.0,189,23.0,10,23.0,10,mark-fox-1,0.0,3.0,0.0,0.0,0.0,28,158.0,71,21.0,11,21.0,11,18.0,23.0,17.0,,,,,52.5365,12.2687,27.6648,55.8907,45.6161,0.092,12.7559,31.94,60.1458,39.946,0.0965,71.6811,113.9561,113.1615,96.5379,95.2972,64.8393,64.7362,103.8391,105.9155,96.693,95.2048,3,-3,0.7731228578684953,612.867271506378,-340.7095363367234
615,77,N,0,14,3,Y,Y,2017,sacramento,38.5556,-121.4689,44.044515,-123.07398,40.927107,-73.785635,dana-altman-1,4.0,12.0,2.0,2.0,0.0,69,593.0,312,29.0,5,29.0,5,tim-cluess-1,3.0,3.0,0.0,0.0,0.0,77,162.0,77,22.0,12,22.0,12,5.0,9.0,5.0,,,,,54.80274443,17.73399015,37.15170279,58.39653304,48.59335038,0.094765937,7.388441843,35.51886792,55.83596215,53.8209607,0.094472362,66.6161,113.722,117.752,95.081,93.9502,72.4396,70.3745,110.079,110.282,103.915,106.283,11,-16,0.604620947917277,625.0533002644239,3411.0147926159025
616,58,N,0,14,3,W,W,2013,lexington,38.0297,-84.4947,43.038765,-87.928122,35.500006,-80.845236,buzz-williams-1,4.0,4.0,2.0,2.0,0.0,53,133.0,70,23.0,8,23.0,8,bob-mckillop-1,6.0,6.0,1.0,1.0,0.0,278,452.0,278,26.0,7,26.0,7,,16.0,,,,,,51.5961,9.9838,35.9001,57.3634,59.5361,0.1027,7.1318,26.2014,56.1491,41.2256,0.0862,64.9445,106.2915,112.1973,96.9634,94.3506,64.5703,65.2014,112.7877,111.0079,95.8001,100.7357,11,-1,0.7533691790615586,628.0823275631404,-198.1257603510366
617,62,N,0,1,1,Y,Y,2004,east_rutherford,40.8171,-74.085,36.123085,-97.069743,39.994442,-75.238343,eddie-sutton-1,11.0,24.0,4.0,10.0,1.0,127,753.0,292,27.0,3,27.0,3,phil-martelli-1,3.0,3.0,1.0,1.0,0.0,98,176.0,98,27.0,1,27.0,1,25.0,3.0,24.0,5.0,17.0,5.0,18.0,55.5321,9.17,30.1491,55.3552,54.8,0.1132,8.7094,29.0848,60.2771,53.6212,0.1342,67.0961,114.5271,115.703,93.2989,93.1696,67.8625,68.6855,114.627,114.9595,90.5368,89.9756,-1,-2,0.943639505608878,2061.9670350148817,-1928.1201530719827
618,75,N,0,13,5,Y,Y,2018,boise,43.6167,-116.2,38.028081,-84.510698,43.000416,-78.78919,john-calipari-1,7.0,18.0,6.0,13.0,4.0,63,718.0,203,24.0,10,24.0,10,nate-oats-1,1.0,1.0,0.0,0.0,0.0,38,63.0,38,26.0,8,26.0,8,4.0,18.0,5.0,,,,,50.8650519,13.93786734,42.18446602,49.56521739,52.63157895,0.080244515,10.89108911,34.05323958,54.59032577,44.24882629,0.083220005,68.6,116.4,109.6,96.0,100.6,73.9,72.8,114.3,113.5,103.8,102.4,8,-20,0.7655828878732981,2721.0978147197397,281.7904835848517
619,73,N,0,5,5,X,X,2005,cleveland,41.4822,-81.6697,43.076848,-87.880488,33.2144,-87.545766,bruce-pearl-1,1.0,1.0,0.0,0.0,0.0,37,84.0,37,24.0,5,24.0,5,mark-gottfried-1,3.0,5.0,1.0,1.0,0.0,82,211.0,106,24.0,7,24.0,7,,,,20.0,18.0,21.0,18.0,49.9051,9.6014,32.4357,54.1176,48.6765,0.1188,11.1842,33.8051,54.892,52.0694,0.078,70.4991,107.479,106.187,93.7841,94.8926,65.0074,64.4342,114.414,115.9347,98.7946,96.3603,-7,-10,0.8934739212334056,540.8621434931088,514.7430378802017
620,56,N,0,11,6,X,X,2021,indianapolis,39.761,-86.165,34.021058,-118.283858,41.60381,-93.654061,andy-enfield-1,2.0,3.0,0.0,1.0,0.0,109,195.0,137,22.0,7,22.0,7,darian-devries-1,0.0,0.0,0.0,0.0,0.0,28,69.0,28,25.0,4,25.0,4,,,,,,,,52.1102497846684,13.6242208370436,35.2737752161383,50.253807106599,52.8550512445095,0.0697887509570849,7.91974656810982,35.883547731889,45.2591656131479,45.8990536277603,0.102569078195061,67.2953,108.537,113.579,94.8746,89.926,66.2207,66.7654,114.165,114.645,97.8564,98.574,5,-16,0.8502900683733666,2911.1646507520168,-2247.308463857836
